file,n_vars,n_clauses,error,LCG_orc_mean,LCG_orc_std,LCG_orc_min,LCG_orc_max,LCG_orc_median,LCG_bfc_mean,LCG_bfc_std,LCG_bfc_min,LCG_bfc_max,LCG_bfc_median,LCG_n_nodes,LCG_n_edges,LCG_mean_edge_weight,VCG_orc_mean,VCG_orc_std,VCG_orc_min,VCG_orc_max,VCG_orc_median,VCG_bfc_mean,VCG_bfc_std,VCG_bfc_min,VCG_bfc_max,VCG_bfc_median,VCG_n_nodes,VCG_n_edges,VCG_mean_edge_weight,LCG_BRIDGE_orc_mean,LCG_BRIDGE_orc_std,LCG_BRIDGE_orc_min,LCG_BRIDGE_orc_max,LCG_BRIDGE_orc_median,LCG_BRIDGE_bfc_mean,LCG_BRIDGE_bfc_std,LCG_BRIDGE_bfc_min,LCG_BRIDGE_bfc_max,LCG_BRIDGE_bfc_median,LCG_BRIDGE_n_nodes,LCG_BRIDGE_n_edges,LCG_BRIDGE_mean_edge_weight,LCG_COOC_orc_mean,LCG_COOC_orc_std,LCG_COOC_orc_min,LCG_COOC_orc_max,LCG_COOC_orc_median,LCG_COOC_bfc_mean,LCG_COOC_bfc_std,LCG_COOC_bfc_min,LCG_COOC_bfc_max,LCG_COOC_bfc_median,LCG_COOC_n_nodes,LCG_COOC_n_edges,LCG_COOC_mean_edge_weight,WLIG_orc_mean,WLIG_orc_std,WLIG_orc_min,WLIG_orc_max,WLIG_orc_median,WLIG_bfc_mean,WLIG_bfc_std,WLIG_bfc_min,WLIG_bfc_max,WLIG_bfc_median,WLIG_n_nodes,WLIG_n_edges,WLIG_mean_edge_weight,LCG_SPLIT_s0_orc_mean,LCG_SPLIT_s0_orc_std,LCG_SPLIT_s0_orc_min,LCG_SPLIT_s0_orc_max,LCG_SPLIT_s0_orc_median,LCG_SPLIT_s0_bfc_mean,LCG_SPLIT_s0_bfc_std,LCG_SPLIT_s0_bfc_min,LCG_SPLIT_s0_bfc_max,LCG_SPLIT_s0_bfc_median,LCG_SPLIT_s0_n_nodes,LCG_SPLIT_s0_n_edges,LCG_SPLIT_s0_mean_edge_weight,LCG_SPLIT_s5_orc_mean,LCG_SPLIT_s5_orc_std,LCG_SPLIT_s5_orc_min,LCG_SPLIT_s5_orc_max,LCG_SPLIT_s5_orc_median,LCG_SPLIT_s5_bfc_mean,LCG_SPLIT_s5_bfc_std,LCG_SPLIT_s5_bfc_min,LCG_SPLIT_s5_bfc_max,LCG_SPLIT_s5_bfc_median,LCG_SPLIT_s5_n_nodes,LCG_SPLIT_s5_n_edges,LCG_SPLIT_s5_mean_edge_weight,LCG_SPLIT_s10_orc_mean,LCG_SPLIT_s10_orc_std,LCG_SPLIT_s10_orc_min,LCG_SPLIT_s10_orc_max,LCG_SPLIT_s10_orc_median,LCG_SPLIT_s10_bfc_mean,LCG_SPLIT_s10_bfc_std,LCG_SPLIT_s10_bfc_min,LCG_SPLIT_s10_bfc_max,LCG_SPLIT_s10_bfc_median,LCG_SPLIT_s10_n_nodes,LCG_SPLIT_s10_n_edges,LCG_SPLIT_s10_mean_edge_weight,LCG_SPLIT_s20_orc_mean,LCG_SPLIT_s20_orc_std,LCG_SPLIT_s20_orc_min,LCG_SPLIT_s20_orc_max,LCG_SPLIT_s20_orc_median,LCG_SPLIT_s20_bfc_mean,LCG_SPLIT_s20_bfc_std,LCG_SPLIT_s20_bfc_min,LCG_SPLIT_s20_bfc_max,LCG_SPLIT_s20_bfc_median,LCG_SPLIT_s20_n_nodes,LCG_SPLIT_s20_n_edges,LCG_SPLIT_s20_mean_edge_weight
00266.cnf,12,62,,-0.33612076756016146,0.1156712058645636,-0.6038961038961039,0.06666666666666665,-0.3333333333333335,-0.908213812001691,0.24238436133732902,-1.623931623931624,0.06666666666666665,-0.9134615384615385,86,198,,-0.29662485065710875,0.10226228995566189,-0.5833333333333333,-0.04761904761904745,-0.29166666666666674,-0.9978933762871935,0.08422693908724734,-1.1666666666666667,-0.7500000000000001,-1.0208333333333335,74,186,,-0.4164726491589846,0.12022653352303969,-0.7750000000000001,-0.13636363636363624,-0.41287878787878773,-0.9508106282951003,0.26480667148257286,-1.6363636363636362,-0.19999999999999996,-0.8717948717948718,148,322,,0.021252697344083398,0.06641869114156508,-0.20054945054945028,0.20000000000000007,0.021971288515406195,-0.46002230797282173,0.1959246639601259,-1.2268398268398268,0.09090909090909105,-0.41666666666666663,86,332,,0.27099134281970105,0.05630978092176825,0.1333333333333333,0.3750000000000001,0.26923076923076933,0.0431417421715929,0.31439875643548115,-0.8194444444444442,0.7023809523809524,0.039646464646464694,24,134,1.3880597014925373,-0.33612076756016146,0.1156712058645636,-0.6038961038961039,0.06666666666666665,-0.3333333333333335,-0.908213812001691,0.24238436133732902,-1.623931623931624,0.06666666666666665,-0.9134615384615385,86,198,,-0.322065623216939,0.15795456714124684,-0.5952380952380949,0.25,-0.3392857142857142,-0.892381595013174,0.28308953913351786,-1.657142857142857,0.06666666666666665,-0.9333333333333333,101,228,,-0.31346318948063134,0.18580963651869836,-0.6428571428571428,0.25,-0.3484848484848484,-0.8989709149592872,0.3024321359198975,-1.657142857142857,0.0,-0.9592074592074592,116,258,,-0.3007338791536905,0.21869249161715643,-0.6777777777777776,0.25,-0.3666666666666669,-0.8855911602373866,0.3423414675611413,-1.7032967032967032,0.0,-0.9880952380952381,146,318,
00268.cnf,39,171,,-0.4771211754228058,0.10343866994208978,-0.7738095238095237,0.16666666666666652,-0.5,-1.0285089306828437,0.19508879050792802,-1.6111111111111112,0.0,-1.0476190476190477,249,552,,-0.5027244679110411,0.07572803537075351,-0.6140350877192984,-0.16666666666666674,-0.5128205128205128,-1.0308188488384205,0.12172890535551323,-1.2280701754385965,-0.4583333333333335,-1.027777777777778,210,513,,-0.489774903818528,0.1408575586588485,-0.8090909090909091,0.16666666666666652,-0.4852813852813852,-1.0214520118211394,0.2989950844528703,-1.6363636363636362,0.0,-1.0476190476190477,420,894,,-0.1310909823152896,0.08213831526206194,-0.3772893772893775,0.23809523809523792,-0.13636363636363602,-0.7063923738404992,0.38171802838019686,-1.6431239388794567,0.19047619047619035,-0.4999999999999999,249,1023,,0.04071129902499675,0.07164420461469832,-0.17857142857142838,0.2666666666666667,0.04575163398692805,-0.7343876118017497,0.2969937613325831,-1.3598639455782313,0.21428571428571408,-0.7745098039215688,78,471,1.089171974522293,-0.4771211754228058,0.10343866994208978,-0.7738095238095237,0.16666666666666652,-0.5,-1.0285089306828437,0.19508879050792802,-1.6111111111111112,0.0,-1.0476190476190477,249,552,,-0.46711265300182825,0.1371362150165985,-0.7738095238095237,0.25,-0.5,-1.0135550970602518,0.22683355288571658,-1.6333333333333333,0.0,-1.0476190476190477,264,582,,-0.4578127903964121,0.16182830785050548,-0.7738095238095237,0.25,-0.5,-1.0017716493639215,0.2505417266577148,-1.646153846153846,0.0,-1.0476190476190477,279,612,,-0.4416088564904273,0.19647313230378546,-0.7738095238095237,0.25,-0.5,-0.979005003132127,0.28838492350973466,-1.6794871794871795,0.0,-1.0476190476190477,309,672,
00271.cnf,38,166,,-0.4815264182335078,0.08802419889182803,-0.732142857142857,0.0,-0.4999999999999998,-1.0514992677306112,0.16566448959589697,-1.595959595959596,-0.3333333333333335,-1.0833333333333335,242,536,,-0.5042520477127326,0.0812464289318224,-0.6140350877192988,-0.11111111111111116,-0.5238095238095235,-1.0373881458615133,0.12134397025042146,-1.2280701754385965,-0.5555555555555556,-1.0476190476190477,204,498,,-0.49129309470611315,0.14063924851381504,-0.8090909090909095,-0.16666666666666652,-0.4999999999999998,-1.0324529860820184,0.3074503646663741,-1.6515151515151514,-0.5,-1.0833333333333335,408,868,,-0.12961105638342818,0.07442630885322066,-0.3500000000000001,0.45833333333333337,-0.1347519113746296,-0.7037870045968222,0.3710579810448699,-1.597979797979798,0.8333333333333331,-0.5087719298245615,242,1008,,0.04818958260430722,0.06002422920567979,-0.13749999999999973,0.22499999999999998,0.05000000000000032,-0.7170632625564048,0.2802845158043337,-1.2569444444444442,0.3181818181818181,-0.7500000000000002,76,472,1.055084745762712,-0.4815264182335078,0.08802419889182803,-0.732142857142857,0.0,-0.4999999999999998,-1.0514992677306112,0.16566448959589697,-1.595959595959596,-0.3333333333333335,-1.0833333333333335,242,536,,-0.470611274277352,0.1296043230051921,-0.7321428571428572,0.25,-0.5,-1.0343946787409686,0.20674125992912964,-1.6090225563909775,0.0,-1.0833333333333335,257,566,,-0.46015027591479296,0.15788979880945478,-0.7484472049689437,0.25,-0.5,-1.022106928225618,0.23584081173357707,-1.6273291925465838,0.0,-1.0833333333333335,272,596,,-0.442817139385648,0.19426189520947412,-0.7801932367149753,0.25,-0.5,-0.995902247283268,0.27905819618431427,-1.6908212560386473,0.0,-1.0476190476190477,302,656,
00274.cnf,17,81,,-0.39548999611499613,0.1092036475001008,-0.675,-0.12499999999999978,-0.39393939393939403,-0.9588533688533689,0.21696844979211832,-1.5681818181818181,-0.3333333333333335,-0.9333333333333333,115,260,,-0.38160745290374926,0.09942382596455462,-0.6041666666666667,-0.1212121212121211,-0.38095238095238093,-0.9315820927975976,0.1244461509432841,-1.2083333333333335,-0.6666666666666667,-0.9487179487179487,98,243,,-0.4474037284463826,0.12320981099758158,-0.7750000000000001,-0.12499999999999978,-0.41666666666666674,-0.9776102780842117,0.28019190027483165,-1.6515151515151514,-0.3333333333333335,-0.8944444444444445,196,422,,-0.030502639642392932,0.0698158531998814,-0.24880382775119592,0.16666666666666685,-0.030303030303030498,-0.5756024585552229,0.28199588454502805,-1.4499999999999997,0.0111111111111111,-0.435897435897436,115,457,,0.19688099444929846,0.05405434863499779,0.022727272727272707,0.34340659340659363,0.2016806722689074,-0.35575901312035235,0.31035642306674216,-1.0914285714285716,0.6978021978021978,-0.3412698412698413,34,197,1.233502538071066,-0.39548999611499613,0.1092036475001008,-0.675,-0.12499999999999978,-0.39393939393939403,-0.9588533688533689,0.21696844979211832,-1.5681818181818181,-0.3333333333333335,-0.9333333333333333,115,260,,-0.3819677761386686,0.15417497621564502,-0.675,0.25,-0.4166666666666665,-0.9361886907323014,0.2590405263137261,-1.5777777777777777,0.0,-0.9333333333333333,130,290,,-0.3694649434082,0.1821000242358326,-0.675,0.25,-0.4166666666666663,-0.9219670798864879,0.28612283121066995,-1.595959595959596,0.0,-0.9333333333333333,145,320,,-0.35553979165648136,0.220845657352295,-0.6761363636363633,0.25,-0.4166666666666665,-0.9007361659577725,0.3260992920058463,-1.623931623931624,0.0,-0.9696969696969697,175,380,
00276.cnf,36,158,,-0.4642187523805171,0.10049759297217581,-0.7333333333333332,-0.16666666666666652,-0.48484848484848486,-1.0226654881066648,0.1848809450232431,-1.623931623931624,-0.3333333333333335,-1.0256410256410255,230,510,,-0.48834110830378025,0.08643667196995908,-0.6166666666666671,-0.04166666666666674,-0.5,-1.0170601521710587,0.13380157211447202,-1.2333333333333334,-0.3333333333333335,-1.0392156862745099,194,474,,-0.4831098807900546,0.1362641537432273,-0.8119658119658122,-0.16666666666666674,-0.4666666666666668,-1.0169927476739185,0.2923041864985423,-1.657142857142857,-0.5,-1.0256410256410255,388,826,,-0.12317056473791858,0.08098876180961492,-0.43356643356643376,0.41666666666666674,-0.125,-0.6836638157061594,0.36921458767492604,-1.653445512820513,0.8333333333333331,-0.49523809523809514,230,940,,0.05327552791079218,0.07130556646689253,-0.17613636363636376,0.275,0.05865384615384622,-0.6701534086629264,0.3014994726993053,-1.3099999999999998,0.4208333333333333,-0.6993589743589743,72,430,1.1023255813953488,-0.4642187523805171,0.10049759297217581,-0.7333333333333332,-0.16666666666666652,-0.48484848484848486,-1.0226654881066648,0.1848809450232431,-1.623931623931624,-0.3333333333333335,-1.0256410256410255,230,510,,-0.4510498554942999,0.13840917794475252,-0.7333333333333332,0.25,-0.4820075757575757,-1.0046402671402672,0.22537612506568538,-1.6349206349206349,0.0,-1.0256410256410255,245,540,,-0.44159855622384225,0.16408268747192836,-0.7571428571428573,0.25,-0.47916666666666674,-0.9903086442331295,0.2543149619439224,-1.6349206349206349,0.0,-1.0256410256410255,260,570,,-0.42713557047651557,0.19855686463672084,-0.7662337662337657,0.25,-0.48484848484848486,-0.9683761329492665,0.2897931537844777,-1.6666666666666665,0.0,-1.0256410256410255,290,630,
00288.cnf,12,62,,-0.3124384313778253,0.11175561811786797,-0.5857142857142861,-0.04166666666666674,-0.3166666666666669,-0.9219572339837491,0.22274828165495708,-1.625,-0.4583333333333335,-0.8958333333333335,86,198,,-0.27350260886289046,0.11085876688433523,-0.5416666666666665,0.04761904761904767,-0.25757575757575735,-1.007454004733167,0.10887993824203818,-1.1515151515151516,-0.6190476190476191,-1.033496732026144,74,186,,-0.4032453355822921,0.12405117795443535,-0.8230769230769235,-0.04166666666666674,-0.38020833333333337,-0.9530264486203928,0.27334094985809326,-1.7230769230769232,-0.5,-0.9230769230769231,148,322,,0.024018639252856522,0.061585101219046874,-0.15406162464985962,0.2857142857142857,0.02604166666666674,-0.44103486180327517,0.17009952396879377,-1.0690476190476192,0.19047619047619035,-0.41666666666666663,86,333,,0.27292276518153713,0.06188248911560641,0.1165413533834585,0.4545454545454546,0.27272727272727293,0.059449382651137035,0.33537980380078525,-0.8272727272727272,0.9090909090909093,0.0555555555555555,24,135,1.3777777777777778,-0.3124384313778253,0.11175561811786797,-0.5857142857142861,-0.04166666666666674,-0.3166666666666669,-0.9219572339837491,0.22274828165495708,-1.625,-0.4583333333333335,-0.8958333333333335,86,198,,-0.30211693155772107,0.1531282079581284,-0.6038961038961035,0.25,-0.316666666666667,-0.904642418375971,0.2686301342838938,-1.625,0.0,-0.9190476190476191,101,228,,-0.2946349285183074,0.17679055790443196,-0.589285714285714,0.25,-0.33333333333333326,-0.9028004561178296,0.29890370646506786,-1.6823529411764706,0.0,-0.9545454545454545,116,258,,-0.28870727340811747,0.21139897149055734,-0.6071428571428572,0.25,-0.3333333333333335,-0.8992362754119307,0.3393080943627672,-1.7280701754385965,0.0,-0.9761904761904762,146,318,
00297.cnf,27,121,,-0.4245700826950827,0.12062486621304264,-0.6696428571428572,0.0,-0.44444444444444464,-0.9971619584119585,0.22567929311219773,-1.595959595959596,-0.08333333333333348,-1.0476190476190477,175,390,,-0.4322840432223028,0.11339449099729548,-0.6111111111111114,0.0,-0.4444444444444444,-0.9842383351042807,0.13493286858834888,-1.2222222222222223,-0.16666666666666674,-1.0,148,363,,-0.4635922259438873,0.13410297735704016,-0.7979797979797978,-0.08333333333333326,-0.43939393939393934,-1.0020113259630663,0.2991045482317382,-1.6888888888888889,-0.08333333333333348,-0.9696969696969697,296,632,,-0.07950045022343606,0.08371498157745935,-0.3958333333333339,0.41666666666666674,-0.0833333333333337,-0.6339525218223279,0.3288450329080757,-1.4666353383458648,0.8333333333333331,-0.4666666666666667,175,711,,0.11057507750776462,0.07304175791315226,-0.07954545454545481,0.2941176470588234,0.11188811188811199,-0.5755132002721713,0.30679798095331384,-1.2714285714285714,0.4666666666666668,-0.6190476190476188,54,321,1.1308411214953271,-0.4245700826950827,0.12062486621304264,-0.6696428571428572,0.0,-0.44444444444444464,-0.9971619584119585,0.22567929311219773,-1.595959595959596,-0.08333333333333348,-1.0476190476190477,175,390,,-0.4134668109668109,0.15403948638321505,-0.6875,0.25,-0.45238095238095233,-0.9790023534666391,0.2589981858234731,-1.619047619047619,0.0,-1.0476190476190477,190,420,,-0.40370569136745604,0.17910304830729093,-0.6875,0.25,-0.45238095238095233,-0.9617919767233494,0.2855114058016885,-1.6333333333333333,0.0,-1.0454545454545454,205,450,,-0.38793302558008436,0.21177278958352638,-0.6875,0.25,-0.45238095238095233,-0.9402180009532951,0.3188815434888243,-1.6825396825396826,0.0,-1.0454545454545454,235,510,
00299.cnf,36,158,,-0.4636865476571359,0.10625009153678908,-0.7662337662337666,0.0,-0.4752747252747255,-1.0119030044030044,0.20134324072449797,-1.6753246753246753,-0.1333333333333333,-1.0476190476190477,230,510,,-0.48970170463544016,0.09123814061576715,-0.6231884057971013,-0.08333333333333348,-0.5128205128205128,-1.0211438233550731,0.13131363375517105,-1.2463768115942029,-0.4583333333333335,-1.0392156862745099,194,474,,-0.48177997748821,0.13744168166091697,-0.8473684210526318,0.0,-0.4600000000000005,-1.0093526194010456,0.2924952212621473,-1.72,-0.33333333333333337,-1.0,388,826,,-0.11829974466297957,0.08640319182264442,-0.3575757575757579,0.45833333333333337,-0.125,-0.6817915188343497,0.37208848577847986,-1.5714285714285714,0.8333333333333331,-0.5045045045045046,230,935,,0.050788999418080245,0.0678238826617031,-0.18939393939393923,0.24675324675324695,0.05555555555555547,-0.6653627279066876,0.28997734761241256,-1.3594202898550722,0.21428571428571408,-0.685897435897436,72,425,1.1152941176470588,-0.4636865476571359,0.10625009153678908,-0.7662337662337666,0.0,-0.4752747252747255,-1.0119030044030044,0.20134324072449797,-1.6753246753246753,-0.1333333333333333,-1.0476190476190477,230,510,,-0.45340844340844344,0.14079912235497705,-0.7662337662337666,0.25,-0.4767628205128206,-0.9972448898837789,0.23359633477879838,-1.6753246753246753,0.0,-1.0476190476190477,245,540,,-0.4453988477982286,0.1646158529070337,-0.7914438502673793,0.25,-0.4722222222222221,-0.9854973709927272,0.2569911048774463,-1.700534759358289,0.0,-1.0476190476190477,260,570,,-0.4301640411409319,0.19997607169550574,-0.825757575757575,0.25,-0.47916666666666674,-0.9651324881156814,0.2935784682185993,-1.7424242424242424,0.0,-1.0392156862745099,290,630,
00307.cnf,30,133,,-0.4531219525100644,0.10326217930449531,-0.7424242424242418,-0.09523809523809512,-0.46666666666666656,-1.01022969519473,0.19892141022417234,-1.646153846153846,-0.3333333333333335,-1.0476190476190477,193,429,,-0.47000287376227223,0.084504926422882,-0.6190476190476188,-0.22222222222222232,-0.4791666666666665,-0.9910082676999971,0.12886243531121322,-1.2380952380952381,-0.5555555555555556,-1.0,163,399,,-0.47662134907458653,0.13426915569247172,-0.8600000000000012,-0.09523809523809512,-0.4600000000000002,-1.0091394233264737,0.2946020181722674,-1.72,-0.3333333333333335,-1.0,326,695,,-0.09891498565014607,0.07713082832062963,-0.3942307692307687,0.16666666666666674,-0.10000000000000009,-0.6692038012550707,0.35304792078487046,-1.6597701149425286,0.19047619047619035,-0.49523809523809514,193,787,,0.08886363272551594,0.0657006503822702,-0.10227272727272707,0.2564102564102565,0.09097222222222212,-0.6471760121083611,0.28935539045782643,-1.2666666666666668,0.27350427350427353,-0.655554298642534,60,358,1.1145251396648044,-0.4531219525100644,0.10326217930449531,-0.7424242424242418,-0.09523809523809512,-0.46666666666666656,-1.01022969519473,0.19892141022417234,-1.646153846153846,-0.3333333333333335,-1.0476190476190477,193,429,,-0.44109768466063615,0.1438929981751791,-0.7424242424242418,0.25,-0.4666666666666668,-0.9920651460555142,0.23772891142993555,-1.646153846153846,0.0,-1.0476190476190477,208,459,,-0.4309935355786179,0.17088163792959737,-0.7424242424242418,0.25,-0.4666666666666668,-0.9765817542698395,0.26551288783778304,-1.694736842105263,0.0,-1.0476190476190477,223,489,,-0.41335033419276085,0.20642406012048892,-0.7636363636363639,0.25,-0.466666666666667,-0.9565335400246329,0.30058985533207355,-1.694736842105263,0.0,-1.0000000000000002,253,549,
00311.cnf,17,81,,-0.40921156300963996,0.10272981131596602,-0.669642857142857,-0.08333333333333326,-0.41666666666666674,-0.971009151105305,0.20128410752909695,-1.6181818181818182,-0.4761904761904763,-0.9696969696969697,115,260,,-0.4002912356025531,0.09072966400611132,-0.6000000000000001,-0.16666666666666652,-0.4035087719298245,-0.9537498179855709,0.10192163466164852,-1.2000000000000002,-0.6666666666666667,-0.9583333333333335,98,243,,-0.45431261076995677,0.12263337621720198,-0.7916666666666667,-0.16666666666666652,-0.4375,-0.9858072746105923,0.27897219944446267,-1.623931623931624,-0.4761904761904763,-0.9333333333333333,196,422,,-0.031056711529746643,0.06698583845617986,-0.24812030075187996,0.23809523809523792,-0.02777777777777768,-0.5700962741042573,0.27514583845917395,-1.3989915966386555,0.19047619047619035,-0.44444444444444453,115,460,,0.19826460326953754,0.06306921725939216,0.01388888888888895,0.34999999999999987,0.2073815073815075,-0.3068627886915716,0.3303873401727726,-1.1880952380952379,0.5874125874125874,-0.32358682983682985,34,200,1.215,-0.40921156300963996,0.10272981131596602,-0.669642857142857,-0.08333333333333326,-0.41666666666666674,-0.971009151105305,0.20128410752909695,-1.6181818181818182,-0.4761904761904763,-0.9696969696969697,115,260,,-0.3938498685785704,0.15387069867643566,-0.6875,0.25,-0.41666666666666674,-0.9528679800028685,0.249020725406061,-1.6181818181818182,0.0,-0.9696969696969697,130,290,,-0.381401833460657,0.184190733135597,-0.7013888888888891,0.25,-0.41666666666666674,-0.9349009196481622,0.2792858650891144,-1.6515151515151514,0.0,-0.9696969696969697,145,320,,-0.3604689258539877,0.22103690985810157,-0.7500000000000002,0.25,-0.43181818181818166,-0.9111793654402014,0.32272543699230094,-1.6753246753246753,0.0,-1.0,175,380,
00317.cnf,24,109,,-0.42556487118452935,0.10240976387746446,-0.6904761904761902,-0.04166666666666674,-0.41666666666666696,-0.9878062583190788,0.2050599434573887,-1.6333333333333333,-0.33333333333333337,-1.0,157,351,,-0.43127847705346506,0.09360988260224112,-0.6166666666666669,-0.16666666666666652,-0.44444444444444464,-0.9671883777738439,0.13071714290692368,-1.2333333333333334,-0.5555555555555556,-0.9833333333333334,133,327,,-0.46083078706101555,0.12704115893304951,-0.8333333333333335,-0.07142857142857162,-0.43333333333333357,-0.9951000278768293,0.2880460894002968,-1.6848484848484848,-0.33333333333333337,-0.9615384615384617,266,569,,-0.07554294453111446,0.07513727691378806,-0.36190476190476173,0.23809523809523803,-0.07619047619047614,-0.6369150762903104,0.32318099098669323,-1.5,0.19047619047619035,-0.4731182795698924,157,631,,0.12807651965214997,0.0600179151828685,-0.02777777777777768,0.28055555555555567,0.12712104072398206,-0.5732554073931437,0.2732837038029775,-1.25,0.4,-0.5893382352941177,48,280,1.167857142857143,-0.42556487118452935,0.10240976387746446,-0.6904761904761902,-0.04166666666666674,-0.41666666666666696,-0.9878062583190788,0.2050599434573887,-1.6333333333333333,-0.33333333333333337,-1.0,157,351,,-0.414837397219287,0.1447357068325487,-0.7071428571428569,0.25,-0.4393939393939392,-0.9706731734290791,0.24295778819046876,-1.6363636363636362,0.0,-1.0,172,381,,-0.40323736144904027,0.17205427776818824,-0.7250000000000001,0.25,-0.4375,-0.955466465137998,0.27043823800306466,-1.675,0.0,-1.0,187,411,,-0.38686243522792785,0.20874525014160392,-0.7386363636363635,0.25,-0.4444444444444444,-0.9326904391488506,0.3105454690377833,-1.700534759358289,0.0,-1.0,217,471,
00320.cnf,19,89,,-0.39922041342495884,0.11172354625144615,-0.6727272727272731,0.0,-0.4166666666666665,-0.9641841744114472,0.21882625220989607,-1.6349206349206349,-0.33333333333333337,-0.9761904761904762,127,286,,-0.39969010335657296,0.10660429431480697,-0.6140350877192984,1.1102230246251565e-16,-0.4035087719298247,-0.9487717400835871,0.13778706722345072,-1.2280701754385965,-0.4761904761904763,-0.9523809523809524,108,267,,-0.44623365140606525,0.12727005352099624,-0.8186813186813184,-0.10000000000000009,-0.44999999999999973,-0.9805787064946547,0.28408129470340604,-1.7063492063492065,-0.4583333333333335,-0.9285714285714286,216,464,,-0.04188024624507375,0.07716168030211921,-0.2777777777777777,0.45833333333333337,-0.04761904761904745,-0.5862741907201064,0.28699290688349793,-1.4757142857142858,0.8333333333333331,-0.4696969696969697,127,506,,0.17785054226740837,0.06407070337602801,0.0,0.3571428571428572,0.18733974358974365,-0.4156469741073396,0.3058188420583493,-1.1121794871794874,0.4666666666666667,-0.42828005328005325,38,220,1.2136363636363636,-0.39922041342495884,0.11172354625144615,-0.6727272727272731,0.0,-0.4166666666666665,-0.9641841744114472,0.21882625220989607,-1.6349206349206349,-0.33333333333333337,-0.9761904761904762,127,286,,-0.3856199268382813,0.15463233488826514,-0.6916666666666662,0.25,-0.4166666666666665,-0.9505248355723039,0.2583004045807687,-1.6666666666666665,0.0,-1.0,142,316,,-0.37350904153649817,0.1806427640447128,-0.6916666666666662,0.25,-0.4166666666666665,-0.934827006647816,0.28625110570034995,-1.6888888888888889,0.0,-0.9696969696969697,157,346,,-0.35751373405876674,0.21498158376077936,-0.6823529411764708,0.25,-0.41666666666666685,-0.9089715837388137,0.32508479952524916,-1.7070707070707072,0.0,-0.9696969696969697,187,406,
00324.cnf,26,117,,-0.4293392431323466,0.10365050716149321,-0.675,-0.08333333333333326,-0.43939393939393945,-0.986084222291119,0.1990521684906961,-1.6181818181818182,-0.33333333333333337,-1.0,169,377,,-0.4325579370074091,0.10294860629500761,-0.6140350877192984,0.0,-0.4444444444444442,-0.980486386347901,0.1328308904179989,-1.2280701754385965,-0.5555555555555556,-1.0000000000000002,143,351,,-0.46173278212967245,0.12684926604936256,-0.8083333333333338,-0.16666666666666652,-0.4500000000000002,-0.9938766906852013,0.2780492466890087,-1.6357142857142857,-0.5,-0.9696969696969697,286,611,,-0.0862945610639424,0.07640548135014083,-0.3392857142857144,0.2857142857142857,-0.08666666666666667,-0.642804433159027,0.3403103034223119,-1.5476190476190477,0.19047619047619035,-0.45977011494252873,169,679,,0.10979286546012765,0.06515132088558427,-0.07499999999999996,0.26969696969696977,0.11250000000000004,-0.5613509434007776,0.3207187296649908,-1.2166666666666668,0.5,-0.5801282051282051,52,302,1.1622516556291391,-0.4293392431323466,0.10365050716149321,-0.675,-0.08333333333333326,-0.43939393939393945,-0.986084222291119,0.1990521684906961,-1.6181818181818182,-0.33333333333333337,-1.0,169,377,,-0.41575521141029165,0.14558622228954318,-0.7083333333333337,0.25,-0.43939393939393945,-0.9721181618240443,0.23645915515132682,-1.6333333333333333,0.0,-1.0,184,407,,-0.40442371487626216,0.1727495742408785,-0.7222222222222219,0.25,-0.44444444444444464,-0.9552870848155687,0.2681380311985843,-1.6515151515151514,0.0,-1.0,199,437,,-0.38690053386786416,0.2069874496227453,-0.7460317460317456,0.25,-0.4523809523809521,-0.9313568722098851,0.3047670176131601,-1.7,0.0,-0.9696969696969697,229,497,
